ENSEMBL	GO_ID	Level	Category	GENE_ID	EVIDENCE	SYMBOL
ENSG00000141510	GO:0007165	2,3,4	signal transduction	7157	IEA	TP53
ENSG00000141510	GO:0007165	2,3,4	signal transduction	7157	IEP	TP53
ENSG00000141510	GO:0007165	2,3,4	signal transduction	7157	IGI	TP53
ENSG00000141510	GO:0007165	2,3,4	signal transduction	7157	IMP	TP53
ENSG00000141510	GO:0007165	2,3,4	signal transduction	7157	ISS	TP53
ENSG00000141510	GO:0007165	2,3,4	signal transduction	7157	TAS	TP53
ENSG00000141510	GO:0007166	3,4,5	cell surface receptor signaling pathway	7157	IEA	TP53
ENSG00000141510	GO:0007166	3,4,5	cell surface receptor signaling pathway	7157	IGI	TP53
ENSG00000141510	GO:0007167	4,5,6	enzyme-linked receptor protein signaling pathway	7157	IEA	TP53
ENSG00000141510	GO:0007178	5,6,7	cell surface receptor protein serine/threonine kinase signaling pathway	7157	IEA	TP53
ENSG00000141510	GO:0007179	6,7,8,9	transforming growth factor beta receptor signaling pathway	7157	IEA	TP53
ENSG00000141510	GO:0007264	5,6,7	small GTPase-mediated signal transduction	7157	IEP	TP53
ENSG00000141510	GO:0007265	6,7,8	Ras protein signal transduction	7157	IEP	TP53
ENSG00000141510	GO:0007275	2,3	multicellular organism development	7157	IEA	TP53
ENSG00000141510	GO:0007275	2,3	multicellular organism development	7157	IMP	TP53
ENSG00000141510	GO:0007346	4,5	regulation of mitotic cell cycle	7157	IEA	TP53
ENSG00000141510	GO:0007346	4,5	regulation of mitotic cell cycle	7157	IMP	TP53
ENSG00000141510	GO:0007369	4,5,6	gastrulation	7157	IEA	TP53
ENSG00000141510	GO:0007389	2,3,4	pattern specification process	7157	IEA	TP53
ENSG00000141510	GO:0007399	4,5	nervous system development	7157	IEA	TP53
ENSG00000141510	GO:0007405	4,6,7,8	neuroblast proliferation	7157	IEA	TP53
ENSG00000141510	GO:0007406	5,6,7,8,9,10	negative regulation of neuroblast proliferation	7157	IEA	TP53
ENSG00000141510	GO:0007417	4,5,6	central nervous system development	7157	IEA	TP53
ENSG00000141510	GO:0007420	4,5,6,7	brain development	7157	IEA	TP53
ENSG00000141510	GO:0007507	4,5,6	heart development	7157	IEA	TP53
ENSG00000141510	GO:0007610	2	behavior	7157	IEA	TP53
ENSG00000141510	GO:0007610	2	behavior	7157	ISS	TP53
ENSG00000141510	GO:0007622	3	rhythmic behavior	7157	IEA	TP53
ENSG00000141510	GO:0007622	3	rhythmic behavior	7157	ISS	TP53
ENSG00000141510	GO:0007623	2	circadian rhythm	7157	IEA	TP53
ENSG00000141510	GO:0007623	2	circadian rhythm	7157	ISS	TP53
ENSG00000141510	GO:0008104	4	protein localization	7157	IDA	TP53
ENSG00000141510	GO:0008104	4	protein localization	7157	IEA	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	IBA	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	IDA	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	IEA	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	IEP	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	IGI	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	IMP	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	ISA	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	ISS	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	NAS	TP53
ENSG00000141510	GO:0008150	0	biological_process	7157	TAS	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	IBA	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	IGI	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	ISA	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0008152	2	metabolic process	7157	NAS	TP53
ENSG00000141510	GO:0008156	6,7,8,9	negative regulation of DNA replication	7157	IEA	TP53
ENSG00000141510	GO:0008219	2	cell death	7157	IDA	TP53
ENSG00000141510	GO:0008219	2	cell death	7157	IEA	TP53
ENSG00000141510	GO:0008219	2	cell death	7157	IGI	TP53
ENSG00000141510	GO:0008219	2	cell death	7157	IMP	TP53
ENSG00000141510	GO:0008219	2	cell death	7157	ISS	TP53
ENSG00000141510	GO:0008219	2	cell death	7157	TAS	TP53
ENSG00000141510	GO:0008283	2	cell population proliferation	7157	IDA	TP53
ENSG00000141510	GO:0008283	2	cell population proliferation	7157	IEA	TP53
ENSG00000141510	GO:0008283	2	cell population proliferation	7157	IMP	TP53
ENSG00000141510	GO:0008283	2	cell population proliferation	7157	ISS	TP53
ENSG00000141510	GO:0008285	3,4,5	negative regulation of cell population proliferation	7157	IDA	TP53
ENSG00000141510	GO:0008285	3,4,5	negative regulation of cell population proliferation	7157	IEA	TP53
ENSG00000141510	GO:0008285	3,4,5	negative regulation of cell population proliferation	7157	IMP	TP53
ENSG00000141510	GO:0008285	3,4,5	negative regulation of cell population proliferation	7157	ISS	TP53
ENSG00000141510	GO:0008340	2	determination of adult lifespan	7157	IEA	TP53
ENSG00000141510	GO:0008340	2	determination of adult lifespan	7157	ISS	TP53
ENSG00000141510	GO:0008630	5,6,7	intrinsic apoptotic signaling pathway in response to DNA damage	7157	IDA	TP53
ENSG00000141510	GO:0008630	5,6,7	intrinsic apoptotic signaling pathway in response to DNA damage	7157	IEA	TP53
ENSG00000141510	GO:0008630	5,6,7	intrinsic apoptotic signaling pathway in response to DNA damage	7157	IMP	TP53
ENSG00000141510	GO:0008637	5,6	apoptotic mitochondrial changes	7157	IDA	TP53
ENSG00000141510	GO:0008637	5,6	apoptotic mitochondrial changes	7157	IEA	TP53
ENSG00000141510	GO:0009056	3	catabolic process	7157	IEA	TP53
ENSG00000141510	GO:0009056	3	catabolic process	7157	IMP	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	IBA	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	IGI	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	ISA	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0009058	3	biosynthetic process	7157	NAS	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	IBA	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	IGI	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	ISA	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0009059	4	macromolecule biosynthetic process	7157	NAS	TP53
ENSG00000141510	GO:0009117	6,7	nucleotide metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0009267	4	cellular response to starvation	7157	IDA	TP53
ENSG00000141510	GO:0009299	7,8,9	mRNA transcription	7157	IMP	TP53
ENSG00000141510	GO:0009303	7,8,9	rRNA transcription	7157	IEA	TP53
ENSG00000141510	GO:0009314	3	response to radiation	7157	IDA	TP53
ENSG00000141510	GO:0009314	3	response to radiation	7157	IEA	TP53
ENSG00000141510	GO:0009314	3	response to radiation	7157	IMP	TP53
ENSG00000141510	GO:0009314	3	response to radiation	7157	ISS	TP53
ENSG00000141510	GO:0009410	3	response to xenobiotic stimulus	7157	IEA	TP53
ENSG00000141510	GO:0009410	3	response to xenobiotic stimulus	7157	IEP	TP53
ENSG00000141510	GO:0009411	5	response to UV	7157	IDA	TP53
ENSG00000141510	GO:0009411	5	response to UV	7157	IEA	TP53
ENSG00000141510	GO:0009416	4	response to light stimulus	7157	IDA	TP53
ENSG00000141510	GO:0009416	4	response to light stimulus	7157	IEA	TP53
ENSG00000141510	GO:0009416	4	response to light stimulus	7157	ISS	TP53
ENSG00000141510	GO:0009605	2	response to external stimulus	7157	IEA	TP53
ENSG00000141510	GO:0009605	2	response to external stimulus	7157	ISS	TP53
ENSG00000141510	GO:0009607	2	response to biotic stimulus	7157	IDA	TP53
ENSG00000141510	GO:0009607	2	response to biotic stimulus	7157	IEA	TP53
ENSG00000141510	GO:0009628	2	response to abiotic stimulus	7157	IDA	TP53
ENSG00000141510	GO:0009628	2	response to abiotic stimulus	7157	IEA	TP53
ENSG00000141510	GO:0009628	2	response to abiotic stimulus	7157	IEP	TP53
ENSG00000141510	GO:0009628	2	response to abiotic stimulus	7157	IMP	TP53
ENSG00000141510	GO:0009628	2	response to abiotic stimulus	7157	ISS	TP53
ENSG00000141510	GO:0009648	5	photoperiodism	7157	IEA	TP53
ENSG00000141510	GO:0009648	5	photoperiodism	7157	ISS	TP53
ENSG00000141510	GO:0009649	3,4	entrainment of circadian clock	7157	IEA	TP53
ENSG00000141510	GO:0009649	3,4	entrainment of circadian clock	7157	ISS	TP53
ENSG00000141510	GO:0009651	4	response to salt stress	7157	IEA	TP53
ENSG00000141510	GO:0009653	2,3	anatomical structure morphogenesis	7157	IEA	TP53
ENSG00000141510	GO:0009719	2	response to endogenous stimulus	7157	IEA	TP53
ENSG00000141510	GO:0009790	3,4	embryo development	7157	IEA	TP53
ENSG00000141510	GO:0009792	4,5	embryo development ending in birth or egg hatching	7157	IEA	TP53
ENSG00000141510	GO:0009887	3,4	animal organ morphogenesis	7157	IEA	TP53
ENSG00000141510	GO:0009888	3	tissue development	7157	IEA	TP53
ENSG00000141510	GO:0009888	3	tissue development	7157	IMP	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	IBA	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	IGI	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	ISA	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0009889	4,5	regulation of biosynthetic process	7157	NAS	TP53
ENSG00000141510	GO:0009890	4,5,6	negative regulation of biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0009890	4,5,6	negative regulation of biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0009890	4,5,6	negative regulation of biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0009890	4,5,6	negative regulation of biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0009890	4,5,6	negative regulation of biosynthetic process	7157	NAS	TP53
ENSG00000141510	GO:0009891	4,5,6	positive regulation of biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0009891	4,5,6	positive regulation of biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0009891	4,5,6	positive regulation of biosynthetic process	7157	IGI	TP53
ENSG00000141510	GO:0009891	4,5,6	positive regulation of biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0009891	4,5,6	positive regulation of biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0009892	3,4,5	negative regulation of metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0009892	3,4,5	negative regulation of metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0009892	3,4,5	negative regulation of metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0009892	3,4,5	negative regulation of metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0009892	3,4,5	negative regulation of metabolic process	7157	NAS	TP53
ENSG00000141510	GO:0009893	3,4,5	positive regulation of metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0009893	3,4,5	positive regulation of metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0009893	3,4,5	positive regulation of metabolic process	7157	IGI	TP53
ENSG00000141510	GO:0009893	3,4,5	positive regulation of metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0009893	3,4,5	positive regulation of metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0009894	4,5	regulation of catabolic process	7157	IEA	TP53
ENSG00000141510	GO:0009894	4,5	regulation of catabolic process	7157	IMP	TP53
ENSG00000141510	GO:0009895	4,5,6	negative regulation of catabolic process	7157	IEA	TP53
ENSG00000141510	GO:0009952	4,5,6	anterior/posterior pattern specification	7157	IEA	TP53
ENSG00000141510	GO:0009966	3,4,5	regulation of signal transduction	7157	IEA	TP53
ENSG00000141510	GO:0009966	3,4,5	regulation of signal transduction	7157	IMP	TP53
ENSG00000141510	GO:0009966	3,4,5	regulation of signal transduction	7157	ISS	TP53
ENSG00000141510	GO:0009967	3,4,5,6	positive regulation of signal transduction	7157	IMP	TP53
ENSG00000141510	GO:0009967	3,4,5,6	positive regulation of signal transduction	7157	ISS	TP53
ENSG00000141510	GO:0009968	3,4,5,6	negative regulation of signal transduction	7157	IEA	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	IBA	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	IDA	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	IEA	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	IEP	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	IGI	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	IMP	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	ISA	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	ISS	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	NAS	TP53
ENSG00000141510	GO:0009987	1	cellular process	7157	TAS	TP53
ENSG00000141510	GO:0010165	5	response to X-ray	7157	IEA	TP53
ENSG00000141510	GO:0010212	4	response to ionizing radiation	7157	IDA	TP53
ENSG00000141510	GO:0010212	4	response to ionizing radiation	7157	IEA	TP53
ENSG00000141510	GO:0010212	4	response to ionizing radiation	7157	IMP	TP53
ENSG00000141510	GO:0010225	6	response to UV-C	7157	IEA	TP53
ENSG00000141510	GO:0010332	5	response to gamma radiation	7157	IDA	TP53
ENSG00000141510	GO:0010332	5	response to gamma radiation	7157	IEA	TP53
ENSG00000141510	GO:0010332	5	response to gamma radiation	7157	IMP	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	IBA	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	IDA	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	IEA	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	IGI	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	IMP	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	ISA	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	ISS	TP53
ENSG00000141510	GO:0010467	5	gene expression	7157	NAS	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	IBA	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	IDA	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	IEA	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	IGI	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	IMP	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	ISA	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	ISS	TP53
ENSG00000141510	GO:0010468	6,7	regulation of gene expression	7157	NAS	TP53
ENSG00000141510	GO:0010506	4,5,6	regulation of autophagy	7157	IEA	TP53
ENSG00000141510	GO:0010507	4,5,6,7	negative regulation of autophagy	7157	IEA	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	IBA	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	IGI	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	ISA	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0010556	5,6	regulation of macromolecule biosynthetic process	7157	NAS	TP53
ENSG00000141510	GO:0010557	5,6,7	positive regulation of macromolecule biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0010557	5,6,7	positive regulation of macromolecule biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0010557	5,6,7	positive regulation of macromolecule biosynthetic process	7157	IGI	TP53
ENSG00000141510	GO:0010557	5,6,7	positive regulation of macromolecule biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0010557	5,6,7	positive regulation of macromolecule biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0010558	5,6,7	negative regulation of macromolecule biosynthetic process	7157	IDA	TP53
ENSG00000141510	GO:0010558	5,6,7	negative regulation of macromolecule biosynthetic process	7157	IEA	TP53
ENSG00000141510	GO:0010558	5,6,7	negative regulation of macromolecule biosynthetic process	7157	IMP	TP53
ENSG00000141510	GO:0010558	5,6,7	negative regulation of macromolecule biosynthetic process	7157	ISS	TP53
ENSG00000141510	GO:0010558	5,6,7	negative regulation of macromolecule biosynthetic process	7157	NAS	TP53
ENSG00000141510	GO:0010563	4,5,6	negative regulation of phosphorus metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0010564	3,4,5	regulation of cell cycle process	7157	IDA	TP53
ENSG00000141510	GO:0010564	3,4,5	regulation of cell cycle process	7157	IEA	TP53
ENSG00000141510	GO:0010564	3,4,5	regulation of cell cycle process	7157	IMP	TP53
ENSG00000141510	GO:0010586	6,7	miRNA metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0010586	6,7	miRNA metabolic process	7157	IGI	TP53
ENSG00000141510	GO:0010586	6,7	miRNA metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0010604	4,5,6	positive regulation of macromolecule metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0010604	4,5,6	positive regulation of macromolecule metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0010604	4,5,6	positive regulation of macromolecule metabolic process	7157	IGI	TP53
ENSG00000141510	GO:0010604	4,5,6	positive regulation of macromolecule metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0010604	4,5,6	positive regulation of macromolecule metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0010605	4,5,6	negative regulation of macromolecule metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0010605	4,5,6	negative regulation of macromolecule metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0010605	4,5,6	negative regulation of macromolecule metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0010605	4,5,6	negative regulation of macromolecule metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0010605	4,5,6	negative regulation of macromolecule metabolic process	7157	NAS	TP53
ENSG00000141510	GO:0010608	7,8	post-transcriptional regulation of gene expression	7157	IEA	TP53
ENSG00000141510	GO:0010628	6,7,8	positive regulation of gene expression	7157	IDA	TP53
ENSG00000141510	GO:0010628	6,7,8	positive regulation of gene expression	7157	IEA	TP53
ENSG00000141510	GO:0010628	6,7,8	positive regulation of gene expression	7157	IMP	TP53
ENSG00000141510	GO:0010628	6,7,8	positive regulation of gene expression	7157	ISS	TP53
ENSG00000141510	GO:0010629	6,7,8	negative regulation of gene expression	7157	IEA	TP53
ENSG00000141510	GO:0010638	4,5,6	positive regulation of organelle organization	7157	IDA	TP53
ENSG00000141510	GO:0010639	4,5,6	negative regulation of organelle organization	7157	IDA	TP53
ENSG00000141510	GO:0010646	3,4	regulation of cell communication	7157	IEA	TP53
ENSG00000141510	GO:0010646	3,4	regulation of cell communication	7157	IMP	TP53
ENSG00000141510	GO:0010646	3,4	regulation of cell communication	7157	ISS	TP53
ENSG00000141510	GO:0010647	3,4,5	positive regulation of cell communication	7157	IMP	TP53
ENSG00000141510	GO:0010647	3,4,5	positive regulation of cell communication	7157	ISS	TP53
ENSG00000141510	GO:0010648	3,4,5	negative regulation of cell communication	7157	IEA	TP53
ENSG00000141510	GO:0010657	5	muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010658	6	striated muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010659	7	cardiac muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010660	5,6	regulation of muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010661	5,6,7	positive regulation of muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010662	6,7	regulation of striated muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010663	6,7,8	positive regulation of striated muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010665	7,8	regulation of cardiac muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010666	7,8,9	positive regulation of cardiac muscle cell apoptotic process	7157	IEA	TP53
ENSG00000141510	GO:0010721	4,5,6	negative regulation of cell development	7157	IEA	TP53
ENSG00000141510	GO:0010821	5,6	regulation of mitochondrion organization	7157	IDA	TP53
ENSG00000141510	GO:0010833	7,8	telomere maintenance via telomere lengthening	7157	IDA	TP53
ENSG00000141510	GO:0010906	5,6,7,8	regulation of glucose metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0010948	3,4,5,6	negative regulation of cell cycle process	7157	IDA	TP53
ENSG00000141510	GO:0010948	3,4,5,6	negative regulation of cell cycle process	7157	IEA	TP53
ENSG00000141510	GO:0010948	3,4,5,6	negative regulation of cell cycle process	7157	IMP	TP53
ENSG00000141510	GO:0012501	3	programmed cell death	7157	IDA	TP53
ENSG00000141510	GO:0012501	3	programmed cell death	7157	IEA	TP53
ENSG00000141510	GO:0012501	3	programmed cell death	7157	IGI	TP53
ENSG00000141510	GO:0012501	3	programmed cell death	7157	IMP	TP53
ENSG00000141510	GO:0012501	3	programmed cell death	7157	ISS	TP53
ENSG00000141510	GO:0012501	3	programmed cell death	7157	TAS	TP53
ENSG00000141510	GO:0014009	3,6,7,8	glial cell proliferation	7157	IEA	TP53
ENSG00000141510	GO:0014013	6,7,8	regulation of gliogenesis	7157	IEA	TP53
ENSG00000141510	GO:0014014	5,6,7,8,9	negative regulation of gliogenesis	7157	IEA	TP53
ENSG00000141510	GO:0015031	4,5,6	protein transport	7157	IEA	TP53
ENSG00000141510	GO:0015980	4	energy derivation by oxidation of organic compounds	7157	IEA	TP53
ENSG00000141510	GO:0016032	1	viral process	7157	IMP	TP53
ENSG00000141510	GO:0016043	3	cellular component organization	7157	IDA	TP53
ENSG00000141510	GO:0016043	3	cellular component organization	7157	IEA	TP53
ENSG00000141510	GO:0016043	3	cellular component organization	7157	IMP	TP53
ENSG00000141510	GO:0016049	2	cell growth	7157	IMP	TP53
ENSG00000141510	GO:0016052	4,5	carbohydrate catabolic process	7157	IEA	TP53
ENSG00000141510	GO:0016052	4,5	carbohydrate catabolic process	7157	IMP	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	IBA	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	IGI	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	ISA	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0016070	5,6	RNA metabolic process	7157	NAS	TP53
ENSG00000141510	GO:0016071	6,7	mRNA metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0016072	6,7	rRNA metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0016236	4,5	macroautophagy	7157	IEA	TP53
ENSG00000141510	GO:0016241	5,6,7	regulation of macroautophagy	7157	IEA	TP53
ENSG00000141510	GO:0016242	5,6,7,8	negative regulation of macroautophagy	7157	IEA	TP53
ENSG00000141510	GO:0016441	7,8,9	post-transcriptional gene silencing	7157	IEA	TP53
ENSG00000141510	GO:0017015	5,6,7,8,9,10	regulation of transforming growth factor beta receptor signaling pathway	7157	IEA	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	IBA	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	IGI	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	ISA	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0019219	5,6	regulation of nucleobase-containing compound metabolic process	7157	NAS	TP53
ENSG00000141510	GO:0019220	5,6	regulation of phosphate metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0019221	4,5,6	cytokine-mediated signaling pathway	7157	IEA	TP53
ENSG00000141510	GO:0019221	4,5,6	cytokine-mediated signaling pathway	7157	IGI	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	IBA	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	IDA	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	IGI	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	ISA	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	ISS	TP53
ENSG00000141510	GO:0019222	3,4	regulation of metabolic process	7157	NAS	TP53
ENSG00000141510	GO:0019318	5,6	hexose metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0019320	6,7	hexose catabolic process	7157	IEA	TP53
ENSG00000141510	GO:0019362	4,7,8	pyridine nucleotide metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0019538	4	protein metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0019637	4	organophosphate metabolic process	7157	IMP	TP53
ENSG00000141510	GO:0019659	6,8,9	glucose catabolic process to lactate	7157	IEA	TP53
ENSG00000141510	GO:0019660	6	glycolytic fermentation	7157	IEA	TP53
ENSG00000141510	GO:0019661	7,9,10	glucose catabolic process to lactate via pyruvate	7157	IEA	TP53
ENSG00000141510	GO:0019752	6	carboxylic acid metabolic process	7157	IEA	TP53
ENSG00000141510	GO:0021549	3,4,5,7,8,9,10	cerebellum development	7157	IEA	TP53
ENSG00000141510	GO:0022008	4,5,6	neurogenesis	7157	IEA	TP53
ENSG00000141510	GO:0022037	3,4,6,7,8,9	metencephalon development	7157	IEA	TP53
ENSG00000141510	GO:0022402	2,3	cell cycle process	7157	IDA	TP53
ENSG00000141510	GO:0022402	2,3	cell cycle process	7157	IEA	TP53
ENSG00000141510	GO:0022402	2,3	cell cycle process	7157	IMP	TP53
